Volcano Number,Volcano Name,Eruption Number,Start Year,Start Month,Latitude,Longitude
267040,Awu,16567,1966,8,3.689,125.447
342090,Fuego,10723,1966,8,14.473,-90.88
343100,San Miguel,10859,1966,7,13.434,-88.269
273070,Taal,16854,1966,7,14.002,120.993
263180,Slamet,13401,1966,7,-7.242,109.208
257020,Gaua,15220,1966,7,-14.27,167.5
312160,Trident,20234,1966,7,58.236,-155.1
344040,Telica,10926,1966,6,12.606,-86.84
285070,Akan,18699,1966,6,43.384,144.013
261170,Kerinci,15516,1966,6,-1.697,101.264
266030,Soputan,13596,1966,5,1.112,124.737
360160,Kick 'em Jenny,12461,1966,5,12.3,-61.64
264010,Batur,16196,1966,4,-8.242,115.375
263280,Kelut,15956,1966,4,-7.93,112.308
284202,Ruby,18533,1966,4,15.62,145.57
300240,Tolbachik,19316,1966,4,55.832,160.326
241100,Ruapehu,14633,1966,4,-39.28,175.57
264030,Rinjani,16223,1966,3,-8.42,116.47
255020,Bagana,15135,1966,3,-6.137,155.196
255060,Kavachi,15159,1966,3,-8.991,157.979
261140,Marapi,15463,1966,3,-0.38,100.474
233020,"Fournaise, Piton de la",14362,1966,3,-21.244,55.708
312030,Pavlof,20137,1966,3,55.417,-161.894
333020,Rocard,10303,1966,3,-17.662,-148.586
264050,Sangeang Api,16250,1966,2,-8.2,119.07
343100,San Miguel,10858,1966,2,13.434,-88.269
342090,Fuego,10722,1966,2,14.473,-90.88
313030,Redoubt,20387,1966,1,60.485,-152.742
211060,Etna,13796,1966,1,37.748,14.999
332010,Kilauea,10100,1965,12,19.421,-155.287
255060,Kavachi,15158,1965,12,-8.991,157.979
290240,Sarychev Peak,18815,1965,12,48.092,153.2
284010,Izu-Oshima,18037,1965,11,34.724,139.394
256010,Tinakula,15200,1965,11,-10.386,165.804
284090,Izu-Torishima,18370,1965,11,30.484,140.303
264270,Sirung,16363,1965,11,-8.508,124.13
360160,Kick 'em Jenny,12460,1965,10,12.3,-61.64
263090,Tangkubanparahu,15680,1965,10,-6.77,107.6
344100,Masaya,11029,1965,10,11.984,-86.161
273070,Taal,16853,1965,9,14.002,120.993
257020,Gaua,15219,1965,9,-14.27,167.5
264030,Rinjani,16222,1965,9,-8.42,116.47
264010,Batur,16195,1965,8,-8.242,115.375
290380,Ebeko,18870,1965,8,50.686,156.014
300260,Klyuchevskoy,19452,1965,8,56.056,160.642
257010,Suretamatai,15215,1965,8,-13.8,167.47
233010,Karthala,14201,1965,7,-11.75,43.38
266100,Lokon-Empung,16450,1965,7,1.358,124.792
342110,Pacaya,10761,1965,7,14.382,-90.601
334120,Southern EPR-Segment K,10356,1965,7,-17.436,-113.206
300240,Tolbachik,19315,1965,7,55.832,160.326
262000,Krakatau,15608,1965,7,-6.102,105.423
251020,Manam,14926,1965,7,-4.08,145.037
343100,San Miguel,21078,1965,6,13.434,-88.269
283110,Asamayama,17803,1965,5,36.406,138.523
300130,Karymsky,19182,1965,5,54.049,159.443
285070,Akan,18698,1965,5,43.384,144.013
264270,Sirung,16362,1965,5,-8.508,124.13
267020,Karangetang,16524,1965,4,2.781,125.407
300250,Bezymianny,19348,1965,3,55.972,160.595
332010,Kilauea,10099,1965,3,19.421,-155.287
263090,Tangkubanparahu,15679,1965,2,-6.77,107.6
344040,Telica,10925,1965,1,12.606,-86.84
345040,Poas,11168,1964,12,10.2,-84.233
300250,Bezymianny,19347,1964,12,55.972,160.595
233020,"Fournaise, Piton de la",14361,1964,12,-21.244,55.708
263200,Dieng Volcanic Complex,15785,1964,12,-7.2,109.879
252010,Langila,14992,1964,12,-5.525,148.42
242030,Raoul Island,14700,1964,11,-29.27,-177.92
300270,Sheveluch,19579,1964,11,56.653,161.36
343100,San Miguel,10857,1964,10,13.434,-88.269
282110,Asosan,17333,1964,10,32.884,131.104
357010,Tupungatito,14111,1964,8,-33.425,-69.797
261170,Kerinci,15515,1964,7,-1.697,101.264
334100,Southern EPR at 8¡S,10352,1964,7,-8.27,-107.95
357110,Llaima,12063,1964,7,-38.692,-71.729
300250,Bezymianny,19346,1964,6,55.972,160.595
285070,Akan,18697,1964,6,43.384,144.013
312160,Trident,20233,1964,5,58.236,-155.1
282110,Asosan,17332,1964,5,32.884,131.104
233020,"Fournaise, Piton de la",14360,1964,4,-21.244,55.708
255020,Bagana,15134,1964,4,-6.137,155.196
311020,Kiska,19664,1964,3,52.103,177.602
300240,Tolbachik,19314,1964,3,55.832,160.326
265060,Nila,16381,1964,3,-6.73,129.5
311340,Westdahl,20043,1964,3,54.516,-164.65
357120,Villarrica,12164,1964,3,-39.42,-71.93
257040,Ambrym,15273,1964,2,-16.25,168.12
261230,Dempo,15570,1964,2,-4.016,103.121
264270,Sirung,16361,1964,2,-8.508,124.13
290360,Chikurachki,18851,1964,2,50.324,155.461
264050,Sangeang Api,16249,1964,1,-8.2,119.07
264150,Paluweh,16267,1963,12,-8.32,121.708
311360,Shishaldin,20083,1963,12,54.756,-163.97
266100,Lokon-Empung,16449,1963,12,1.358,124.792
255060,Kavachi,15157,1963,12,-8.991,157.979
251020,Manam,14925,1963,11,-4.08,145.037
283150,Nasudake,17886,1963,11,37.125,139.963
390020,Erebus,20616,1963,11,-77.53,167.17
300260,Klyuchevskoy,19451,1963,11,56.056,160.642
282110,Asosan,17331,1963,11,32.884,131.104
372010,Vestmannaeyjar,12557,1963,11,63.416,-20.266
233020,"Fournaise, Piton de la",14359,1963,11,-21.244,55.708
312160,Trident,20232,1963,10,58.236,-155.1
313010,Augustine,20270,1963,10,59.363,-153.43
332010,Kilauea,10098,1963,10,19.421,-155.287
342090,Fuego,10721,1963,9,14.473,-90.88
257020,Gaua,15218,1963,9,-14.27,167.5
264010,Batur,16194,1963,9,-8.242,115.375
257040,Ambrym,15272,1963,8,-16.25,168.12
332010,Kilauea,10097,1963,8,19.421,-155.287
261170,Kerinci,15514,1963,7,-1.697,101.264
283090,Niigata-Yakeyama,17545,1963,7,36.921,138.036
257050,Lopevi,15306,1963,7,-16.507,168.346
261160,Talang,15489,1963,7,-0.979,100.681
341040,Colima,10467,1963,7,19.514,-103.62
345040,Poas,11167,1963,5,10.2,-84.233
300250,Bezymianny,19345,1963,5,55.972,160.595
344120,Concepcion,11063,1963,5,11.538,-85.622
282110,Asosan,17330,1963,4,32.884,131.104
353050,"Negra, Sierra",11711,1963,4,-0.83,-91.17
312160,Trident,20231,1963,4,58.236,-155.1
252120,Ulawun,15049,1963,3,-5.05,151.33
344070,"Negro, Cerro",10960,1963,3,12.506,-86.702
345060,Irazu,11228,1963,3,9.979,-83.852
290380,Ebeko,18869,1963,3,50.686,156.014
353020,Wolf,11688,1963,3,0.02,-91.35
357120,Villarrica,12163,1963,2,-39.42,-71.93
264020,Agung,16210,1963,2,-8.343,115.508
251020,Manam,14924,1963,2,-4.08,145.037
283090,Niigata-Yakeyama,17544,1963,2,36.921,138.036
311190,Amukta,19787,1963,2,52.5,-171.252
241130,Rumble III,14672,1963,1,-35.745,178.478
268060,Gamalama,16666,1962,12,0.8,127.33
241040,White Island,14479,1962,12,-37.52,177.18
332010,Kilauea,10096,1962,12,19.421,-155.287
311320,Akutan,20021,1962,11,54.134,-165.986
300250,Bezymianny,19344,1962,10,55.972,160.595
284040,Miyakejima,18271,1962,8,34.094,139.526
300240,Tolbachik,19313,1962,8,55.832,160.326
342090,Fuego,10720,1962,8,14.473,-90.88
257050,Lopevi,15305,1962,7,-16.507,168.346
257020,Gaua,15217,1962,7,-14.27,167.5
285050,Tokachidake,18658,1962,6,43.418,142.686
283070,Yakedake,17523,1962,6,36.227,137.587
344120,Concepcion,11062,1962,6,11.538,-85.622
312160,Trident,20230,1962,6,58.236,-155.1
241080,Tongariro,14598,1962,5,-39.157,175.632
285070,Akan,18696,1962,4,43.384,144.013
251020,Manam,14923,1962,4,-4.08,145.037
266100,Lokon-Empung,16448,1962,4,1.358,124.792
344070,"Negro, Cerro",10959,1962,3,12.506,-86.702
252010,Langila,14991,1962,3,-5.525,148.42
283090,Niigata-Yakeyama,17543,1962,3,36.921,138.036
390140,Protector Seamounts,13232,1962,3,-55.912,-28.167
255020,Bagana,15133,1962,2,-6.137,155.196
267020,Karangetang,16523,1962,1,2.781,125.407
311020,Kiska,19663,1962,1,52.103,177.602
284010,Izu-Oshima,18233,1962,1,34.724,139.394
255060,Kavachi,15156,1962,1,-8.991,157.979
344040,Telica,10924,1962,1,12.606,-86.84
357040,Planchon-Peteroa,11943,1962,1,-35.223,-70.568
373060,Askja,12919,1961,10,65.033,-16.783
344070,"Negro, Cerro",10958,1961,10,12.506,-86.702
300250,Bezymianny,19343,1961,10,55.972,160.595
358060,Lautaro,12319,1961,10,-49.02,-73.55
386010,Tristan da Cunha,13147,1961,10,-37.092,-12.28
267020,Karangetang,16522,1961,10,2.781,125.407
332010,Kilauea,10095,1961,9,19.421,-155.287
283110,Asamayama,17802,1961,8,36.406,138.523
257040,Ambrym,15271,1961,8,-16.25,168.12
285050,Tokachidake,18657,1961,8,43.418,142.686
255020,Bagana,15132,1961,7,-6.137,155.196
251020,Manam,14922,1961,7,-4.08,145.037
263090,Tangkubanparahu,15678,1961,7,-6.77,107.6
332010,Kilauea,10094,1961,7,19.421,-155.287
341040,Colima,10466,1961,7,19.514,-103.62
357120,Villarrica,12162,1961,7,-39.42,-71.93
357090,Copahue,12007,1961,7,-37.856,-71.183
312160,Trident,20229,1961,6,58.236,-155.1
300250,Bezymianny,19342,1961,5,55.972,160.595
266100,Lokon-Empung,16447,1961,5,1.358,124.792
357010,Tupungatito,11536,1961,5,-33.425,-69.797
290360,Chikurachki,18850,1961,5,50.324,155.461
263250,Merapi,15913,1961,4,-7.54,110.446
233020,"Fournaise, Piton de la",14358,1961,4,-21.244,55.708
255060,Kavachi,15155,1961,3,-8.991,157.979
300250,Bezymianny,19143,1961,3,55.972,160.595
300240,Tolbachik,19312,1961,3,55.832,160.326
353010,Fernandina,11664,1961,3,-0.37,-91.55
342110,Pacaya,10760,1961,3,14.382,-90.601
332010,Kilauea,10093,1961,3,19.421,-155.287
267020,Karangetang,16521,1961,2,2.781,125.407
332010,Kilauea,10092,1961,2,19.421,-155.287
358020,Calbuco,12262,1961,2,-41.33,-72.618
300070,Gorely,19023,1961,1,52.559,158.03
252010,Langila,14990,1960,12,-5.525,148.42
263180,Slamet,13400,1960,12,-7.242,109.208
300060,Mutnovsky,18971,1960,12,52.449,158.196
300260,Klyuchevskoy,19450,1960,12,56.056,160.642
355070,San Pedro-San Pablo,11840,1960,12,-21.888,-68.391
355020,Guallatiri,11821,1960,12,-18.42,-69.092
290150,Chirpoi,18784,1960,10,46.532,150.871
311290,Okmok,19847,1960,10,53.43,-168.13
283150,Nasudake,17884,1960,10,37.125,139.963
344070,"Negro, Cerro",10957,1960,9,12.506,-86.702
290200,Ketoi,18795,1960,9,47.35,152.475
257040,Ambrym,15270,1960,9,-16.25,168.12
285070,Akan,18695,1960,9,43.384,144.013
282110,Asosan,13845,1960,9,32.884,131.104
290240,Sarychev Peak,18814,1960,8,48.092,153.2
252120,Ulawun,15048,1960,7,-5.05,151.33
284070,Myojinsho,18322,1960,7,31.888,139.918
257060,Epi,15328,1960,7,-16.68,168.37
261170,Kerinci,15513,1960,7,-1.697,101.264
357010,Tupungatito,10351,1960,7,-33.425,-69.797
357040,Planchon-Peteroa,11942,1960,7,-35.223,-70.568
257050,Lopevi,15304,1960,7,-16.507,168.346
282030,Suwanosejima,16937,1960,7,29.638,129.714
312030,Pavlof,20136,1960,7,55.417,-161.894
357020,San Jose,11922,1960,7,-33.789,-69.895
357090,Copahue,12006,1960,7,-37.856,-71.183
352010,Reventador,11442,1960,6,-0.077,-77.656
357150,Puyehue-Cordon Caulle,12215,1960,5,-40.59,-72.117
251010,Bam,14891,1960,4,-3.613,144.818
300130,Karymsky,19181,1960,4,54.049,159.443
300250,Bezymianny,13999,1960,4,55.972,160.595
222120,"Lengai, Ol Doinyo",14019,1960,3,-2.764,35.914
264270,Sirung,16360,1960,3,-8.508,124.13
221080,Erta Ale,13934,1960,1,13.6,40.67
282110,Asosan,13844,1960,1,32.884,131.104
332010,Kilauea,10091,1960,1,19.421,-155.287
233020,"Fournaise, Piton de la",14357,1960,1,-21.244,55.708
358060,Lautaro,12318,1959,12,-49.02,-73.55
251020,Manam,14921,1959,12,-4.08,145.037
262000,Krakatau,15607,1959,12,-6.102,105.423
241040,White Island,14478,1959,12,-37.52,177.18
355100,Lascar,11859,1959,11,-23.37,-67.73
332010,Kilauea,20661,1959,11,19.421,-155.287
357040,Planchon-Peteroa,11941,1959,11,-35.223,-70.568
211060,Etna,13795,1959,10,37.748,14.999
284010,Izu-Oshima,18231,1959,10,34.724,139.394
357010,Tupungatito,10350,1959,10,-33.425,-69.797
300250,Bezymianny,19341,1959,10,55.972,160.595
257070,Kuwae,15342,1959,9,-16.829,168.536
285050,Tokachidake,18656,1959,8,43.418,142.686
282110,Asosan,13843,1959,7,32.884,131.104
284134,Kasuga 1,18442,1959,7,21.765,143.71
355020,Guallatiri,11820,1959,7,-18.42,-69.092
357020,San Jose,11921,1959,7,-33.789,-69.895
373050,Kverkfjoll,12902,1959,7,64.653,-16.647
300240,Tolbachik,19311,1959,7,55.832,160.326
300120,Zhupanovsky,19137,1959,7,53.589,159.15
284070,Myojinsho,18321,1959,7,31.888,139.918
255020,Bagana,15131,1959,7,-6.137,155.196
353060,"Azul, Cerro",11726,1959,6,-0.92,-91.408
251020,Manam,14920,1959,6,-4.08,145.037
282020,Io-Torishima,16918,1959,6,27.881,128.223
241080,Tongariro,14597,1959,6,-39.157,175.632
241100,Ruapehu,14632,1959,5,-39.28,175.57
285070,Akan,18694,1959,5,43.384,144.013
257040,Ambrym,15269,1959,4,-16.25,168.12
251010,Bam,14890,1959,4,-3.613,144.818
357010,Tupungatito,10349,1959,3,-33.425,-69.797
211060,Etna,13793,1959,3,37.748,14.999
233020,"Fournaise, Piton de la",14356,1959,3,-21.244,55.708
282090,Kirishimayama,17159,1959,2,31.934,130.862
224010,Cameroon,14131,1959,1,4.203,9.17
284010,Izu-Oshima,18230,1959,1,34.724,139.394
300260,Klyuchevskoy,19449,1959,1,56.056,160.642
283120,Kusatsu-Shiranesan,17841,1958,12,36.618,138.528
243060,Tofua,14750,1958,12,-19.75,-175.07
300250,Bezymianny,19340,1958,12,55.972,160.595
241040,White Island,14477,1958,12,-37.52,177.18
255060,Kavachi,15154,1958,11,-8.991,157.979
257040,Ambrym,15268,1958,11,-16.25,168.12
211060,Etna,13792,1958,11,37.748,14.999
352010,Reventador,11441,1958,11,-0.077,-77.656
357120,Villarrica,12160,1958,11,-39.42,-71.93
241080,Tongariro,14596,1958,11,-39.157,175.632
261140,Marapi,15462,1958,10,-0.38,100.474
257070,Kuwae,15341,1958,10,-16.829,168.536
285050,Tokachidake,18655,1958,10,43.418,142.686
283110,Asamayama,17801,1958,10,36.406,138.523
262000,Krakatau,15606,1958,10,-6.102,105.423
257060,Epi,15327,1958,9,-16.68,168.37
353010,Fernandina,11663,1958,9,-0.37,-91.55
263180,Slamet,13399,1958,9,-7.242,109.208
251010,Bam,14889,1958,9,-3.613,144.818
311290,Okmok,19846,1958,8,53.43,-168.13
223020,Nyamuragira,14065,1958,8,-1.408,29.2
300240,Tolbachik,19310,1958,7,55.832,160.326
266110,Mahawu,16469,1958,7,1.352,124.865
241130,Rumble III,14671,1958,7,-35.745,178.478
264050,Sangeang Api,16248,1958,7,-8.2,119.07
290100,Moyorodake [Medvezhia],18764,1958,7,45.389,148.838
284070,Myojinsho,18320,1958,7,31.888,139.918
345040,Poas,11166,1958,7,10.2,-84.233
261140,Marapi,15461,1958,6,-0.38,100.474
233020,"Fournaise, Piton de la",14355,1958,5,-21.244,55.708
290360,Chikurachki,18849,1958,5,50.324,155.461
300250,Bezymianny,19339,1958,5,55.972,160.595
300260,Klyuchevskoy,19448,1958,5,56.056,160.642
312030,Pavlof,20135,1958,5,55.417,-161.894
252010,Langila,14989,1958,4,-5.525,148.42
263180,Slamet,13398,1958,4,-7.242,109.208
284010,Izu-Oshima,18229,1958,4,34.724,139.394
251010,Bam,14888,1958,3,-3.613,144.818
285070,Akan,18693,1958,2,43.384,144.013
266100,Lokon-Empung,16446,1958,2,1.358,124.792
222120,"Lengai, Ol Doinyo",14018,1958,2,-2.764,35.914
252120,Ulawun,15047,1958,2,-5.05,151.33
300250,Bezymianny,19338,1958,1,55.972,160.595
357010,Tupungatito,20739,1958,1,-33.425,-69.797
223020,Nyamuragira,14064,1957,12,-1.408,29.2
241040,White Island,14476,1957,12,-37.52,177.18
290180,Zavaritzki Caldera,13917,1957,11,46.925,151.95
251010,Bam,14887,1957,10,-3.613,144.818
290220,Rasshua,18802,1957,10,47.77,153.02
282110,Asosan,13842,1957,10,32.884,131.104
382010,Fayal,12986,1957,9,38.6,-28.73
344070,"Negro, Cerro",10956,1957,9,12.506,-86.702
233020,"Fournaise, Piton de la",14354,1957,9,-21.244,55.708
257040,Ambrym,15267,1957,8,-16.25,168.12
211060,Etna,13791,1957,8,37.748,14.999
284010,Izu-Oshima,18228,1957,8,34.724,139.394
223050,Visoke,14110,1957,8,-1.458,29.485
300250,Bezymianny,19337,1957,7,55.972,160.595
283260,Akita-Yakeyama,18088,1957,7,39.964,140.757
312160,Trident,20228,1957,7,58.236,-155.1
300260,Klyuchevskoy,19447,1957,7,56.056,160.642
264050,Sangeang Api,16247,1957,7,-8.2,119.07
353050,"Negra, Sierra",11710,1957,7,-0.83,-91.17
351060,Purace,11338,1957,7,2.32,-76.4
243100,Fonualei,14783,1957,6,-18.023,-174.317
290360,Chikurachki,18848,1957,5,50.324,155.461
341040,Colima,10465,1957,5,19.514,-103.62
284070,Myojinsho,18319,1957,5,31.888,139.918
282110,Asosan,13841,1957,4,32.884,131.104
284120,Ioto,18408,1957,3,24.751,141.289
344120,Concepcion,11060,1957,3,11.538,-85.622
263060,Gede-Pangrango,15665,1957,3,-6.77,106.965
285070,Akan,18692,1957,2,43.384,144.013
342090,Fuego,10719,1957,2,14.473,-90.88
263180,Slamet,13397,1957,2,-7.242,109.208
255060,Kavachi,15153,1957,2,-8.991,157.979
211060,Etna,13790,1957,2,37.748,14.999
263090,Tangkubanparahu,15677,1957,1,-6.77,107.6
300120,Zhupanovsky,19136,1956,12,53.589,159.15
282110,Asosan,13840,1956,12,32.884,131.104
300090,Koryaksky,19044,1956,12,53.321,158.712
264050,Sangeang Api,16246,1956,12,-8.2,119.07
251020,Manam,14919,1956,12,-4.08,145.037
241100,Ruapehu,14631,1956,11,-39.28,175.57
223020,Nyamuragira,14061,1956,11,-1.408,29.2
282030,Suwanosejima,16936,1956,11,29.638,129.714
360060,Soufriere Guadeloupe,12367,1956,10,16.044,-61.664
357120,Villarrica,12159,1956,10,-39.42,-71.93
300240,Tolbachik,19309,1956,9,55.832,160.326
312160,Trident,20227,1956,9,58.236,-155.1
282110,Asosan,13839,1956,8,32.884,131.104
351060,Purace,11337,1956,7,2.32,-76.4
255020,Bagana,15130,1956,7,-6.137,155.196
258010,Matthew Island,15360,1956,7,-22.33,171.32
263310,Tengger Caldera,15839,1956,6,-7.942,112.95
285050,Tokachidake,18653,1956,6,43.418,142.686
263200,Dieng Volcanic Complex,15784,1956,6,-7.2,109.879
233010,Karthala,14200,1956,6,-11.75,43.38
354020,Ubinas,10343,1956,5,-16.355,-70.903
263060,Gede-Pangrango,15664,1956,4,-6.77,106.965
252010,Langila,14988,1956,3,-5.525,148.42
261220,Kaba,15547,1956,3,-3.522,102.615
285070,Akan,18691,1956,3,43.384,144.013
300130,Karymsky,19180,1956,3,54.049,159.443
312070,Veniaminof,20166,1956,3,56.17,-159.38
263340,Raung,16138,1956,2,-8.119,114.056
300260,Klyuchevskoy,19446,1956,1,56.056,160.642
241080,Tongariro,14595,1956,1,-39.157,175.632
390080,Bristol Island,13210,1956,1,-59.017,-26.533
282110,Asosan,17329,1956,1,32.884,131.104
284010,Izu-Oshima,18226,1956,1,34.724,139.394
263310,Tengger Caldera,13529,1955,12,-7.942,112.95
285070,Akan,18690,1955,11,43.384,144.013
263180,Slamet,15761,1955,11,-7.242,109.208
300250,Bezymianny,19336,1955,10,55.972,160.595
357110,Llaima,12061,1955,10,-38.692,-71.729
282080,Aira,17088,1955,10,31.593,130.657
300240,Tolbachik,19308,1955,10,55.832,160.326
357140,Carr‡n-Los Venados,12188,1955,7,-40.35,-72.07
342090,Fuego,10718,1955,7,14.473,-90.88
282110,Asosan,17328,1955,7,32.884,131.104
311360,Shishaldin,20082,1955,7,54.756,-163.97
233020,"Fournaise, Piton de la",14353,1955,7,-21.244,55.708
257040,Ambrym,15266,1955,7,-16.25,168.12
264050,Sangeang Api,16245,1955,7,-8.2,119.07
300130,Karymsky,19179,1955,7,54.049,159.443
290260,Chirinkotan,18827,1955,7,48.98,153.48
352010,Reventador,11440,1955,7,-0.077,-77.656
390020,Erebus,13105,1955,7,-77.53,167.17
284070,Myojinsho,18318,1955,6,31.888,139.918
251050,Long Island,14960,1955,6,-5.358,147.12
252010,Langila,14987,1955,6,-5.525,148.42
211060,Etna,13789,1955,4,37.748,14.999
332010,Kilauea,10090,1955,2,19.421,-155.287
252010,Langila,14986,1955,2,-5.525,148.42
262000,Krakatau,15605,1955,2,-6.102,105.423
222120,"Lengai, Ol Doinyo",14017,1955,1,-2.764,35.914
263340,Raung,16137,1955,1,-8.119,114.056
241040,White Island,14475,1955,1,-37.52,177.18
300240,Tolbachik,19307,1955,1,55.832,160.326
263200,Dieng Volcanic Complex,15783,1954,12,-7.2,109.879
285040,Shikotsu,18630,1954,11,42.688,141.38
353050,"Negra, Sierra",11709,1954,11,-0.83,-91.17
264050,Sangeang Api,16244,1954,11,-8.2,119.07
284070,Myojinsho,18317,1954,11,31.888,139.918
344080,"Pilas, Las",10973,1954,10,12.495,-86.688
343100,San Miguel,10856,1954,10,13.434,-88.269
258010,Matthew Island,15359,1954,10,-22.33,171.32
285050,Tokachidake,18652,1954,9,43.418,142.686
290240,Sarychev Peak,18813,1954,8,48.092,153.2
261140,Marapi,15460,1954,8,-0.38,100.474
251010,Bam,14886,1954,8,-3.613,144.818
222120,"Lengai, Ol Doinyo",14016,1954,7,-2.764,35.914
257040,Ambrym,15265,1954,7,-16.25,168.12
282030,Suwanosejima,16935,1954,7,29.638,129.714
224010,Cameroon,14130,1954,6,4.203,9.17
355100,Lascar,11858,1954,6,-23.37,-67.73
332010,Kilauea,10089,1954,5,19.421,-155.287
300260,Klyuchevskoy,19445,1954,5,56.056,160.642
282110,Asosan,17327,1954,5,32.884,131.104
252010,Langila,14985,1954,5,-5.525,148.42
251020,Manam,14918,1954,5,-4.08,145.037
241080,Tongariro,14594,1954,5,-39.157,175.632
285040,Shikotsu,18629,1954,5,42.688,141.38
264050,Sangeang Api,16243,1954,4,-8.2,119.07
234010,Heard,14404,1954,4,-53.106,73.513
343020,Santa Ana,22142,1954,4,13.853,-89.63
300240,Tolbachik,19306,1954,2,55.832,160.326
223020,Nyamuragira,14060,1954,2,-1.408,29.2
344070,"Negro, Cerro",10955,1954,2,12.506,-86.702
233020,"Fournaise, Piton de la",14352,1954,1,-21.244,55.708
373010,Grimsvotn,12835,1954,1,64.416,-17.316
285070,Akan,18689,1954,1,43.384,144.013
241080,Tongariro,14593,1953,12,-39.157,175.632
283110,Asamayama,17799,1953,12,36.406,138.523
282110,Asosan,17326,1953,12,32.884,131.104
312030,Pavlof,20134,1953,11,55.417,-161.894
266030,Soputan,13595,1953,11,1.112,124.737
360160,Kick 'em Jenny,12459,1953,10,12.3,-61.64
283150,Nasudake,17883,1953,10,37.125,139.963
264030,Rinjani,16221,1953,10,-8.42,116.47
284010,Izu-Oshima,18225,1953,10,34.724,139.394
311360,Shishaldin,20081,1953,10,54.756,-163.97
262000,Krakatau,15604,1953,9,-6.102,105.423
285040,Shikotsu,18628,1953,9,42.688,141.38
264110,Iya,15524,1953,9,-8.897,121.645
353050,"Negra, Sierra",11708,1953,8,-0.83,-91.17
